,__Dim0,__Dim1,__Dim2,Identity,_DateTime,Sum of permissions
6824,-4.229280235880232,11.430784237360307,1.8086806833075995,User1706,1659524400,108
6825,-4.229280235880233,11.430784237360307,1.8086806833076015,User1706,1659610800,108
6826,-4.229280235880234,11.430784237360307,1.8086806833075992,User1706,1659697200,108
6827,-4.229280235880233,11.430784237360307,1.8086806833075992,User1706,1659783600,108
6828,-6.239255999245003,11.86829678737591,1.9195196403064692,User1707,1659524400,103
6829,-6.239255999245002,11.868296787375908,1.9195196403064676,User1707,1659610800,103
6830,-6.239255999245003,11.86829678737591,1.9195196403064692,User1707,1659697200,103
6831,-6.239255999245007,11.868296787375911,1.9195196403064685,User1707,1659783600,103
6832,-3.9678404086710732,9.221411018176717,5.360786530163696,User1708,1659524400,86
6833,-3.967840408671072,9.221411018176713,5.360786530163693,User1708,1659610800,86
6834,-3.9678404086710746,9.221411018176717,5.360786530163699,User1708,1659697200,86
6835,-3.967840408671072,9.22141101817672,5.360786530163698,User1708,1659783600,86
6836,-6.553307141804535,11.705474350897035,2.1614800580363474,User1709,1659524400,100
6837,-6.5533071418045346,11.705474350897033,2.1614800580363434,User1709,1659610800,100
6838,-6.553307141804538,11.705474350897033,2.1614800580363434,User1709,1659697200,100
6839,-6.553307141804535,11.705474350897033,2.1614800580363442,User1709,1659783600,100
6840,-6.979983540636566,11.99553241120403,2.164534917695693,User1710,1659524400,100
6841,-6.979983540636567,11.995532411204028,2.1645349176956894,User1710,1659610800,100
6842,-6.979983540636567,11.995532411204032,2.1645349176956907,User1710,1659697200,100
6843,-6.979983540636567,11.995532411204024,2.1645349176956894,User1710,1659783600,100
6844,-4.954190122304818,10.583013785410005,2.497043807886387,User1711,1659524400,97
6845,-4.954190122304814,10.583013785410005,2.497043807886385,User1711,1659610800,97
6846,-4.95419012230482,10.583013785410003,2.4970438078863855,User1711,1659697200,97
6847,-4.95419012230482,10.583013785410003,2.4970438078863846,User1711,1659783600,97
6848,24.39110077774686,8.757696104624074,-1.529206476641678,User1712,1659524400,103
6849,24.391100777746868,8.75769610462407,-1.529206476641679,User1712,1659610800,103
6850,24.39110077774687,8.757696104624074,-1.5292064766416809,User1712,1659697200,103
6851,24.391100777746882,8.757696104624078,-1.5292064766416804,User1712,1659783600,103
6852,-4.278264249767445,11.490730695226713,1.3518318568776837,User1713,1659524400,108
6853,-4.278264249767445,11.490730695226715,1.3518318568776853,User1713,1659610800,108
6854,-4.278264249767442,11.490730695226715,1.351831856877684,User1713,1659697200,108
6855,-4.278264249767443,11.490730695226715,1.3518318568776835,User1713,1659783600,108
6856,-5.818137887150857,12.356120095964902,1.7718097692817285,User1714,1659524400,106
6857,-5.8181378871508596,12.356120095964902,1.7718097692817312,User1714,1659610800,106
6858,-5.81813788715086,12.356120095964904,1.771809769281731,User1714,1659697200,106
6859,-5.81813788715086,12.356120095964902,1.7718097692817312,User1714,1659783600,106
6860,-5.80016024936111,11.594242574463955,2.014213033696226,User1715,1659524400,103
6861,-5.80016024936111,11.594242574463957,2.014213033696226,User1715,1659610800,103
6862,-5.8001602493611095,11.594242574463953,2.0142130336962265,User1715,1659697200,103
6863,-5.80016024936111,11.594242574463955,2.014213033696226,User1715,1659783600,103
6864,-6.066123829648231,11.36699049276442,2.340941985937881,User1716,1659524400,101
6865,-6.0661238296482365,11.36699049276442,2.3409419859378806,User1716,1659610800,101
6866,-6.066123829648236,11.36699049276442,2.340941985937882,User1716,1659697200,101
6867,-6.066123829648234,11.366990492764419,2.34094198593788,User1716,1659783600,101
6868,-6.161895924323566,11.840562459467904,2.2301279093507675,User1717,1659524400,101
6869,-6.161895924323561,11.840562459467908,2.230127909350767,User1717,1659610800,101
6870,-6.161895924323561,11.840562459467911,2.2301279093507667,User1717,1659697200,101
6871,-6.161895924323563,11.84056245946791,2.23012790935077,User1717,1659783600,101
6872,-6.922613698002616,12.186835684110932,1.952556911797847,User1718,1659524400,101
6873,-6.9226136980026105,12.186835684110934,1.9525569117978485,User1718,1659610800,101
6874,-6.922613698002612,12.186835684110932,1.9525569117978478,User1718,1659697200,101
6875,-6.922613698002611,12.186835684110937,1.9525569117978494,User1718,1659783600,101
6876,-6.267358990903661,12.099126339660792,1.9890686006264846,User1719,1659524400,103
6877,-6.267358990903654,12.099126339660788,1.989068600626482,User1719,1659610800,103
6878,-6.267358990903663,12.099126339660788,1.9890686006264837,User1719,1659697200,103
6879,-6.267358990903665,12.099126339660788,1.989068600626485,User1719,1659783600,103
6880,26.09741264729353,7.608082768367026,-1.5600854321300097,User1720,1659524400,119
6881,26.09741264729352,7.608082768367021,-1.5600854321300115,User1720,1659610800,119
6882,26.09741264729353,7.608082768367019,-1.560085432130009,User1720,1659697200,119
6883,26.09741264729353,7.608082768367021,-1.5600854321300088,User1720,1659783600,119
6884,-6.121098299420236,12.20630308613883,1.93839513602241,User1721,1659524400,103
6885,-6.121098299420235,12.206303086138831,1.938395136022407,User1721,1659610800,103
6886,-6.121098299420237,12.206303086138831,1.938395136022411,User1721,1659697200,103
6887,-6.121098299420235,12.206303086138833,1.938395136022411,User1721,1659783600,103
6888,-3.900243845272749,11.835340253938666,1.2210198214365529,User1722,1659524400,111
6889,-3.9002438452727484,11.835340253938666,1.2210198214365537,User1722,1659610800,111
6890,-3.900243845272749,11.835340253938664,1.2210198214365506,User1722,1659697200,111
6891,-3.9002438452727497,11.835340253938664,1.221019821436552,User1722,1659783600,111
6892,-6.557147435451373,12.32723290514458,1.7057415188181997,User1723,1659524400,103
6893,-6.5571474354513715,12.327232905144578,1.705741518818197,User1723,1659610800,103
6894,-6.557147435451376,12.327232905144573,1.7057415188181968,User1723,1659697200,103
6895,-6.5571474354513715,12.327232905144575,1.7057415188182,User1723,1659783600,103
6896,28.155683416094938,5.810753468853439,-0.8678612879267874,User1724,1659524400,133
6897,28.155683416094938,5.810753468853437,-0.8678612879267834,User1724,1659610800,133
6898,28.15568341609494,5.810753468853439,-0.8678612879267864,User1724,1659697200,133
6899,28.155683416094934,5.810753468853432,-0.8678612879267831,User1724,1659783600,133
6900,-7.214854985077516,11.68131393216197,2.002990918540897,User1725,1659524400,99
6901,-7.214854985077513,11.681313932161974,2.002990918540897,User1725,1659610800,99
6902,-7.2148549850775145,11.681313932161972,2.002990918540896,User1725,1659697200,99
6903,-7.214854985077514,11.681313932161974,2.0029909185408963,User1725,1659783600,99
6904,-7.699561421897186,12.455256643124697,1.9058085219866674,User1726,1659524400,99
6905,-7.699561421897188,12.455256643124693,1.9058085219866678,User1726,1659610800,99
6906,-7.699561421897186,12.455256643124695,1.905808521986665,User1726,1659697200,99
6907,-7.6995614218971875,12.455256643124695,1.9058085219866698,User1726,1659783600,99
6908,-4.160286805237275,11.455280690763507,1.7637895560411896,User1727,1659524400,108
6909,-4.160286805237281,11.45528069076351,1.763789556041187,User1727,1659610800,108
6910,-4.160286805237273,11.455280690763507,1.7637895560411854,User1727,1659697200,108
6911,-4.160286805237277,11.45528069076351,1.7637895560411854,User1727,1659783600,108
6912,-6.123272060783392,13.13156797129817,1.7437047696771242,User1728,1659524400,105
6913,-6.123272060783397,13.131567971298166,1.743704769677131,User1728,1659610800,105
6914,-6.123272060783396,13.131567971298166,1.7437047696771282,User1728,1659697200,105
6915,-6.123272060783393,13.131567971298164,1.743704769677125,User1728,1659783600,105
6916,-5.944040899577905,13.0355268559581,1.2669586497672112,User1729,1659524400,107
6917,-5.944040899577902,13.035526855958098,1.2669586497672123,User1729,1659610800,107
6918,-5.944040899577904,13.035526855958098,1.2669586497672103,User1729,1659697200,107
6919,-5.944040899577902,13.035526855958098,1.2669586497672094,User1729,1659783600,107
6920,-4.489191485811877,11.600528239158637,1.8752876658463213,User1730,1659524400,105
6921,-4.489191485811875,11.600528239158637,1.8752876658463178,User1730,1659610800,105
6922,-4.489191485811874,11.600528239158637,1.8752876658463182,User1730,1659697200,105
6923,-4.4891914858118795,11.600528239158635,1.8752876658463187,User1730,1659783600,105
6924,-3.151472950828336,12.348129142539483,1.8061877704892053,User1731,1659524400,113
6925,-3.151472950828335,12.34812914253948,1.8061877704892033,User1731,1659610800,113
6926,-3.151472950828334,12.348129142539483,1.8061877704892058,User1731,1659697200,113
6927,-3.151472950828336,12.34812914253948,1.8061877704892053,User1731,1659783600,113
6928,0.34492139588042275,9.498252359547891,4.561658050723224,User1732,1659524400,95
6929,0.3449213958804209,9.498252359547893,4.561658050723224,User1732,1659610800,95
6930,0.34492139588041826,9.49825235954789,4.561658050723225,User1732,1659697200,95
6931,0.34492139588042137,9.498252359547894,4.561658050723223,User1732,1659783600,95
6932,25.41555481216269,8.050482048911833,-1.5438973569773105,User1733,1659524400,107
6933,25.415554812162675,8.050482048911826,-1.5438973569773105,User1733,1659610800,107
6934,25.41555481216268,8.050482048911832,-1.5438973569773107,User1733,1659697200,107
6935,25.415554812162686,8.050482048911837,-1.5438973569773111,User1733,1659783600,107
6936,25.392737521405397,8.953003430023605,-1.6079441718303926,User1734,1659524400,107
6937,25.392737521405397,8.953003430023614,-1.607944171830391,User1734,1659610800,107
6938,25.392737521405397,8.953003430023614,-1.6079441718303928,User1734,1659697200,107
6939,25.392737521405405,8.953003430023609,-1.6079441718303933,User1734,1659783600,107
6940,-4.502786446134831,13.06746446898329,1.2644036676365633,User1735,1659524400,112
6941,-4.502786446134826,13.067464468983289,1.2644036676365615,User1735,1659610800,112
6942,-4.502786446134828,13.06746446898329,1.264403667636559,User1735,1659697200,112
6943,-4.5027864461348255,13.067464468983294,1.2644036676365618,User1735,1659783600,112
6944,24.64950894138464,9.010281509515726,-1.500319288801876,User1736,1659524400,105
6945,24.64950894138464,9.010281509515726,-1.500319288801877,User1736,1659610800,105
6946,24.64950894138464,9.01028150951573,-1.5003192888018764,User1736,1659697200,105
6947,24.649508941384642,9.010281509515726,-1.5003192888018761,User1736,1659783600,105
6948,-0.838841870621858,11.218418372817847,1.1856292716217707,User1737,1659524400,115
6949,-0.8388418706218566,11.21841837281785,1.185629271621773,User1737,1659610800,115
6950,-0.8388418706218586,11.218418372817847,1.1856292716217753,User1737,1659697200,115
6951,-0.8388418706218579,11.21841837281785,1.1856292716217744,User1737,1659783600,115
6952,-6.11874665560736,13.344601722743665,1.5225520384643085,User1738,1659524400,106
6953,-6.118746655607359,13.344601722743663,1.5225520384643123,User1738,1659610800,106
6954,-6.118746655607359,13.344601722743667,1.522552038464311,User1738,1659697200,106
6955,-6.118746655607357,13.344601722743667,1.5225520384643094,User1738,1659783600,106
6956,-4.443816382405721,13.14302743045861,1.2886235178123218,User1739,1659524400,112
6957,-4.443816382405721,13.143027430458607,1.288623517812324,User1739,1659610800,112
6958,-4.443816382405722,13.14302743045861,1.2886235178123253,User1739,1659697200,112
6959,-4.443816382405722,13.143027430458606,1.288623517812325,User1739,1659783600,112
6960,-5.559028979170114,12.410685939827344,1.7310667099554333,User1740,1659524400,106
6961,-5.559028979170114,12.410685939827344,1.7310667099554373,User1740,1659610800,106
6962,-5.559028979170118,12.410685939827346,1.7310667099554344,User1740,1659697200,106
6963,-5.559028979170119,12.410685939827344,1.731066709955434,User1740,1659783600,106
6964,-3.5664363087857667,11.931410256063364,1.6498369220618765,User1741,1659524400,111
6965,-3.5664363087857684,11.931410256063364,1.6498369220618767,User1741,1659610800,111
6966,-3.5664363087857653,11.931410256063362,1.6498369220618796,User1741,1659697200,111
6967,-3.566436308785769,11.931410256063362,1.6498369220618798,User1741,1659783600,111
6968,36.59549515743458,-2.858311287059695,1.0747831066771283,User1742,1659524400,158
6969,36.595495157434584,-2.858311287059696,1.074783106677123,User1742,1659610800,158
6970,36.59549515743456,-2.858311287059699,1.0747831066771294,User1742,1659697200,158
6971,36.59549515743458,-2.858311287059695,1.074783106677124,User1742,1659783600,158
6972,-2.613025152539133,10.396203106259692,1.649241722649099,User1743,1659524400,105
6973,-2.6130251525391333,10.396203106259694,1.6492417226490987,User1743,1659610800,105
6974,-2.6130251525391346,10.396203106259692,1.6492417226490994,User1743,1659697200,105
6975,-2.613025152539134,10.396203106259692,1.6492417226490987,User1743,1659783600,105
6976,-4.194212428587958,11.986930615967209,1.8485688709154349,User1744,1659524400,108
6977,-4.194212428587962,11.986930615967212,1.848568870915434,User1744,1659610800,108
6978,-4.194212428587957,11.98693061596721,1.8485688709154344,User1744,1659697200,108
6979,-4.1942124285879565,11.98693061596721,1.848568870915434,User1744,1659783600,108
6980,15.095945106140258,12.761059488265747,-0.5948560155914426,User1745,1659524400,81
6981,15.095945106140254,12.761059488265746,-0.5948560155914431,User1745,1659610800,81
6982,15.095945106140261,12.761059488265746,-0.5948560155914415,User1745,1659697200,81
6983,15.09594510614025,12.76105948826574,-0.5948560155914435,User1745,1659783600,81
6984,-3.6096438414172436,11.770339472463622,1.7232196796475316,User1746,1659524400,105
6985,-3.6096438414172405,11.770339472463622,1.7232196796475316,User1746,1659610800,105
6986,-3.609643841417243,11.770339472463624,1.72321967964753,User1746,1659697200,105
6987,-3.609643841417245,11.77033947246362,1.7232196796475314,User1746,1659783600,105
6988,-6.366583220934494,13.310040247371303,1.318541827283186,User1747,1659524400,106
6989,-6.366583220934498,13.310040247371305,1.3185418272831884,User1747,1659610800,106
6990,-6.366583220934497,13.310040247371301,1.3185418272831861,User1747,1659697200,106
6991,-6.366583220934493,13.310040247371303,1.3185418272831877,User1747,1659783600,106
6992,-4.287204647850137,13.117957748590609,1.2788720521876962,User1748,1659524400,112
6993,-4.287204647850137,13.117957748590609,1.2788720521876955,User1748,1659610800,112
6994,-4.287204647850134,13.117957748590609,1.2788720521876968,User1748,1659697200,112
6995,-4.287204647850135,13.117957748590609,1.278872052187697,User1748,1659783600,112
6996,25.54544846812489,9.015820172917406,-1.685848650572022,User1749,1659524400,120
6997,25.545448468124885,9.015820172917408,-1.6858486505720192,User1749,1659610800,120
6998,25.54544846812489,9.015820172917406,-1.6858486505720205,User1749,1659697200,120
6999,25.545448468124885,9.015820172917412,-1.6858486505720252,User1749,1659783600,120
7000,-4.803554180418639,13.180611740303098,1.277555002591993,User1750,1659524400,110
7001,-4.803554180418638,13.180611740303092,1.2775550025919964,User1750,1659610800,110
7002,-4.803554180418641,13.180611740303094,1.2775550025919942,User1750,1659697200,110
7003,-4.803554180418643,13.180611740303092,1.2775550025919953,User1750,1659783600,110
7004,-3.3648565281296094,12.009498471373796,2.0808602310324917,User1751,1659524400,105
7005,-3.3648565281296166,12.009498471373796,2.080860231032492,User1751,1659610800,105
7006,-3.3648565281296157,12.009498471373794,2.0808602310324917,User1751,1659697200,105
7007,-3.364856528129613,12.009498471373798,2.080860231032492,User1751,1659783600,105
7008,-3.362231260506933,12.083958028272054,1.0918876943666473,User1752,1659524400,113
7009,-3.362231260506931,12.083958028272054,1.091887694366646,User1752,1659610800,113
7010,-3.3622312605069316,12.083958028272054,1.0918876943666453,User1752,1659697200,113
7011,-3.362231260506929,12.083958028272058,1.091887694366648,User1752,1659783600,113
7012,-5.499689453278035,13.464571167745323,1.2394816766250774,User1753,1659524400,110
7013,-5.49968945327804,13.46457116774532,1.2394816766250742,User1753,1659610800,110
7014,-5.4996894532780365,13.46457116774532,1.2394816766250765,User1753,1659697200,110
7015,-5.4996894532780365,13.464571167745323,1.2394816766250778,User1753,1659783600,110
7016,-1.1869164904715614,11.370625070180635,1.5812301938791309,User1754,1659524400,119
7017,-1.1869164904715597,11.370625070180635,1.5812301938791287,User1754,1659610800,119
7018,-1.1869164904715637,11.370625070180635,1.5812301938791309,User1754,1659697200,119
7019,-1.1869164904715617,11.370625070180635,1.5812301938791284,User1754,1659783600,119
7020,-7.371488764390683,13.121027530267346,1.5400319815671726,User1755,1659524400,102
7021,-7.371488764390683,13.121027530267344,1.5400319815671728,User1755,1659610800,102
7022,-7.371488764390686,13.121027530267344,1.5400319815671695,User1755,1659697200,102
7023,-7.371488764390684,13.121027530267344,1.5400319815671715,User1755,1659783600,102
7024,-0.7395232752171901,9.785961643573613,4.907083905309787,User1756,1659524400,88
7025,-0.7395232752171949,9.78596164357361,4.907083905309789,User1756,1659610800,88
7026,-0.7395232752171883,9.785961643573609,4.907083905309788,User1756,1659697200,88
7027,-0.7395232752171905,9.785961643573613,4.907083905309787,User1756,1659783600,88
7028,-4.626974812248819,13.34629834080672,1.128829860969948,User1757,1659524400,112
7029,-4.626974812248815,13.346298340806724,1.1288298609699492,User1757,1659610800,112
7030,-4.626974812248813,13.346298340806724,1.1288298609699483,User1757,1659697200,112
7031,-4.626974812248815,13.346298340806726,1.1288298609699534,User1757,1659783600,112
7032,-3.778851734299347,11.775291264329713,1.776542461510119,User1758,1659524400,104
7033,-3.778851734299346,11.775291264329713,1.7765424615101206,User1758,1659610800,104
7034,-3.778851734299347,11.775291264329713,1.7765424615101229,User1758,1659697200,104
7035,-3.778851734299347,11.775291264329713,1.7765424615101213,User1758,1659783600,104
7036,29.30726454540328,5.946291163403823,-0.7305405649862867,User1759,1659524400,135
7037,29.307264545403275,5.946291163403822,-0.7305405649862876,User1759,1659610800,135
7038,29.30726454540327,5.946291163403818,-0.7305405649862833,User1759,1659697200,135
7039,29.307264545403275,5.946291163403819,-0.730540564986286,User1759,1659783600,135
7040,-2.15635453024912,11.206525419150983,2.070410381943424,User1760,1659524400,107
7041,-2.1563545302491245,11.20652541915098,2.0704103819434216,User1760,1659610800,107
7042,-2.1563545302491227,11.206525419150982,2.0704103819434234,User1760,1659697200,107
7043,-2.1563545302491223,11.20652541915098,2.0704103819434225,User1760,1659783600,107
7044,0.985215782116874,10.715271230414052,1.0550404689187423,User1761,1659524400,127
7045,0.9852157821168753,10.715271230414048,1.0550404689187431,User1761,1659610800,127
7046,0.9852157821168781,10.715271230414052,1.055040468918742,User1761,1659697200,127
7047,0.9852157821168781,10.715271230414052,1.0550404689187418,User1761,1659783600,127
7048,-3.767867098184087,12.000338994896305,2.0126653967492296,User1762,1659524400,104
7049,-3.7678670981840905,12.000338994896307,2.0126653967492296,User1762,1659610800,104
7050,-3.7678670981840927,12.000338994896303,2.012665396749231,User1762,1659697200,104
7051,-3.767867098184091,12.000338994896307,2.01266539674923,User1762,1659783600,104
7052,-6.264354586997277,13.356105958712574,1.3557124018755582,User1763,1659524400,106
7053,-6.264354586997281,13.356105958712572,1.3557124018755575,User1763,1659610800,106
7054,-6.264354586997277,13.356105958712574,1.3557124018755584,User1763,1659697200,106
7055,-6.2643545869972765,13.356105958712574,1.3557124018755569,User1763,1659783600,106
7056,-4.230255021134445,12.970810713144411,1.121132661795182,User1764,1659524400,113
7057,-4.23025502113445,12.970810713144411,1.1211326617951844,User1764,1659610800,113
7058,-4.230255021134449,12.97081071314441,1.1211326617951805,User1764,1659697200,113
7059,-4.23025502113445,12.970810713144411,1.1211326617951851,User1764,1659783600,113
7060,-4.876392568423615,13.015973415685316,1.378086197797324,User1765,1659524400,109
7061,-4.87639256842361,13.015973415685318,1.3780861977973244,User1765,1659610800,109
7062,-4.876392568423613,13.015973415685316,1.3780861977973222,User1765,1659697200,109
7063,-4.876392568423614,13.015973415685318,1.3780861977973244,User1765,1659783600,109
7064,3.706495676464237,8.709659271601764,4.584297400035225,User1766,1659524400,99
7065,3.7064956764642347,8.709659271601762,4.584297400035225,User1766,1659610800,99
7066,3.7064956764642396,8.709659271601764,4.584297400035225,User1766,1659697200,99
7067,3.706495676464239,8.709659271601765,4.584297400035227,User1766,1659783600,99
7068,-1.7151518190199686,11.5778348071908,1.9390759258909736,User1767,1659524400,116
7069,-1.7151518190199666,11.577834807190802,1.9390759258909716,User1767,1659610800,116
7070,-1.7151518190199644,11.577834807190804,1.9390759258909736,User1767,1659697200,116
7071,-1.7151518190199662,11.577834807190804,1.9390759258909722,User1767,1659783600,116
7072,-0.29579074791786863,10.428208265186793,1.2247431574110308,User1768,1659524400,120
7073,-0.29579074791786714,10.428208265186791,1.224743157411031,User1768,1659610800,120
7074,-0.2957907479178668,10.428208265186793,1.2247431574110317,User1768,1659697200,120
7075,-0.29579074791786764,10.428208265186793,1.2247431574110306,User1768,1659783600,120
7076,-0.1306321225902129,9.66465084432797,4.508400618322495,User1769,1659524400,101
7077,-0.1306321225902119,9.664650844327968,4.508400618322495,User1769,1659610800,101
7078,-0.13063212259021353,9.664650844327968,4.508400618322494,User1769,1659697200,101
7079,-0.1306321225902139,9.66465084432797,4.508400618322496,User1769,1659783600,101
7080,-4.067302649275064,11.606326390576385,2.0593458236844078,User1770,1659524400,102
7081,-4.06730264927506,11.606326390576386,2.059345823684408,User1770,1659610800,102
7082,-4.06730264927506,11.606326390576388,2.059345823684408,User1770,1659697200,102
7083,-4.067302649275058,11.606326390576388,2.059345823684408,User1770,1659783600,102
7084,21.620451243476214,8.219556905457372,2.145824075514182,User1771,1659524400,73
7085,21.620451243476218,8.219556905457376,2.145824075514184,User1771,1659610800,73
7086,21.62045124347622,8.219556905457377,2.145824075514183,User1771,1659697200,73
7087,21.62045124347622,8.219556905457374,2.145824075514183,User1771,1659783600,73
7088,-3.099046486267532,11.54236386038936,2.018302254708906,User1772,1659524400,105
7089,-3.099046486267532,11.54236386038936,2.018302254708905,User1772,1659610800,105
7090,-3.099046486267535,11.542363860389358,2.018302254708906,User1772,1659697200,105
7091,-3.0990464862675298,11.542363860389358,2.0183022547089036,User1772,1659783600,105
7092,28.5077876819905,6.415273063745139,-0.9375737603567245,User1773,1659524400,144
7093,28.507787681990497,6.415273063745132,-0.9375737603567217,User1773,1659610800,144
7094,28.507787681990507,6.415273063745141,-0.937573760356729,User1773,1659697200,144
7095,28.507787681990507,6.415273063745144,-0.9375737603567292,User1773,1659783600,144
7096,24.87849174607369,9.454876588623392,-1.7007818060768518,User1774,1659524400,117
7097,24.87849174607369,9.454876588623394,-1.7007818060768507,User1774,1659610800,117
7098,24.87849174607369,9.454876588623394,-1.7007818060768527,User1774,1659697200,117
7099,24.878491746073685,9.454876588623394,-1.7007818060768503,User1774,1659783600,117
7100,-6.478367493780763,12.869043321393399,1.9396923582196899,User1775,1659524400,103
7101,-6.478367493780759,12.8690433213934,1.939692358219691,User1775,1659610800,103
7102,-6.478367493780764,12.869043321393397,1.9396923582196892,User1775,1659697200,103
7103,-6.478367493780764,12.8690433213934,1.9396923582196919,User1775,1659783600,103
7104,25.836035306785966,8.05963193318684,-1.1189161402157868,User1776,1659524400,105
7105,25.83603530678596,8.059631933186832,-1.1189161402157848,User1776,1659610800,105
7106,25.836035306785966,8.059631933186841,-1.1189161402157857,User1776,1659697200,105
7107,25.83603530678596,8.05963193318684,-1.1189161402157868,User1776,1659783600,105
7108,-3.4427445321650705,11.454604682417605,1.5460538671751582,User1777,1659524400,106
7109,-3.4427445321650674,11.45460468241761,1.5460538671751618,User1777,1659610800,106
7110,-3.442744532165067,11.454604682417607,1.5460538671751594,User1777,1659697200,106
7111,-3.4427445321650705,11.454604682417607,1.546053867175159,User1777,1659783600,106
7112,0.20656127675849084,9.816857059846651,4.6006949264736035,User1778,1659524400,92
7113,0.20656127675848998,9.816857059846653,4.600694926473604,User1778,1659610800,92
7114,0.20656127675849073,9.816857059846654,4.6006949264736035,User1778,1659697200,92
7115,0.2065612767584918,9.816857059846656,4.600694926473604,User1778,1659783600,92
7116,-5.752811075335949,13.648466267904428,1.035448770555782,User1779,1659524400,110
7117,-5.75281107533595,13.648466267904425,1.035448770555785,User1779,1659610800,110
7118,-5.752811075335954,13.648466267904425,1.0354487705557798,User1779,1659697200,110
7119,-5.752811075335953,13.648466267904425,1.0354487705557813,User1779,1659783600,110
7120,-6.587564706513702,13.292886796559204,1.7186120892168275,User1780,1659524400,104
7121,-6.587564706513699,13.292886796559204,1.7186120892168266,User1780,1659610800,104
7122,-6.587564706513699,13.292886796559204,1.7186120892168268,User1780,1659697200,104
7123,-6.587564706513702,13.292886796559202,1.718612089216826,User1780,1659783600,104
7124,4.565371260903816,8.014216971024151,4.543864299186677,User1781,1659524400,100
7125,4.5653712609038175,8.014216971024153,4.543864299186677,User1781,1659610800,100
7126,4.565371260903813,8.014216971024153,4.543864299186677,User1781,1659697200,100
7127,4.565371260903817,8.014216971024151,4.543864299186678,User1781,1659783600,100
7128,25.495455554919236,8.727032538576214,-1.4588374450282193,User1782,1659524400,115
7129,25.49545555491924,8.727032538576205,-1.4588374450282175,User1782,1659610800,115
7130,25.495455554919232,8.727032538576207,-1.458837445028218,User1782,1659697200,115
7131,25.49545555491924,8.727032538576205,-1.4588374450282156,User1782,1659783600,115
7132,-3.0192676821634845,12.031771782537161,1.6513557111219146,User1783,1659524400,108
7133,-3.0192676821634845,12.031771782537161,1.6513557111219161,User1783,1659610800,108
7134,-3.0192676821634854,12.031771782537163,1.6513557111219137,User1783,1659697200,108
7135,-3.0192676821634854,12.031771782537163,1.6513557111219135,User1783,1659783600,108
7136,-4.196702679191939,12.214079369135641,1.6501330232635927,User1784,1659524400,104
7137,-4.196702679191938,12.214079369135643,1.6501330232635936,User1784,1659610800,104
7138,-4.196702679191942,12.21407936913564,1.6501330232635925,User1784,1659697200,104
7139,-4.19670267919194,12.214079369135641,1.6501330232635931,User1784,1659783600,104
7140,-5.482830877414658,13.022665520103534,1.1476947671753464,User1785,1659524400,105
7141,-5.482830877414652,13.022665520103534,1.1476947671753452,User1785,1659610800,105
7142,-5.482830877414654,13.022665520103534,1.1476947671753464,User1785,1659697200,105
7143,-5.4828308774146555,13.022665520103534,1.1476947671753441,User1785,1659783600,105
7144,-5.310364543339111,13.798480117029191,1.1715170113534183,User1786,1659524400,111
7145,-5.310364543339113,13.798480117029186,1.171517011353415,User1786,1659610800,111
7146,-5.3103645433391105,13.798480117029191,1.1715170113534201,User1786,1659697200,111
7147,-5.3103645433391105,13.798480117029191,1.1715170113534197,User1786,1659783600,111
7148,-3.112876816808587,12.016731560658572,1.6402735259280792,User1787,1659524400,107
7149,-3.112876816808587,12.016731560658574,1.6402735259280792,User1787,1659610800,107
7150,-3.1128768168085896,12.01673156065857,1.640273525928078,User1787,1659697200,107
7151,-3.1128768168085896,12.016731560658572,1.6402735259280807,User1787,1659783600,107
7152,-4.410601735637094,12.76832563651389,1.3066411897191659,User1788,1659524400,111
7153,-4.410601735637093,12.76832563651389,1.3066411897191663,User1788,1659610800,111
7154,-4.4106017356370915,12.768325636513893,1.3066411897191677,User1788,1659697200,111
7155,-4.410601735637092,12.76832563651389,1.3066411897191679,User1788,1659783600,111
7156,-6.054934834117995,13.001691493973368,1.7384921271473601,User1789,1659524400,105
7157,-6.054934834117996,13.001691493973368,1.7384921271473577,User1789,1659610800,105
7158,-6.054934834117995,13.001691493973366,1.7384921271473597,User1789,1659697200,105
7159,-6.054934834117996,13.001691493973368,1.7384921271473595,User1789,1659783600,105
7160,-5.0793739364336625,12.180662018955983,1.8138991882888131,User1790,1659524400,101
7161,-5.07937393643366,12.180662018955982,1.8138991882888122,User1790,1659610800,101
7162,-5.079373936433663,12.180662018955982,1.8138991882888147,User1790,1659697200,101
7163,-5.079373936433663,12.180662018955982,1.8138991882888118,User1790,1659783600,101
7164,-2.97393130791647,11.329170051201238,1.8233908165704196,User1791,1659524400,106
7165,-2.9739313079164686,11.329170051201238,1.8233908165704176,User1791,1659610800,106
7166,-2.9739313079164695,11.32917005120124,1.8233908165704182,User1791,1659697200,106
7167,-2.97393130791647,11.329170051201237,1.8233908165704176,User1791,1659783600,106
7168,-4.3222379489851575,13.088660162820338,1.314325599510992,User1792,1659524400,111
7169,-4.3222379489851575,13.088660162820341,1.314325599510994,User1792,1659610800,111
7170,-4.3222379489851575,13.08866016282034,1.3143255995109924,User1792,1659697200,111
7171,-4.3222379489851575,13.088660162820341,1.3143255995109913,User1792,1659783600,111
7172,-6.358573104578959,13.298046266212038,1.2939677477615508,User1793,1659524400,106
7173,-6.3585731045789595,13.298046266212035,1.2939677477615497,User1793,1659610800,106
